# docId	topicIri	latestSearchDate	lastUpdated	lastAuthor	context	contextIri	release	releaseDate	gene	geneOmim	disease	omim	status-overall	status-stg1	status-stg2	status-scoring	outcome	outcomeScoringGroup	intervention	interventionScoringGroup	severity	likelihood	natureOfIntervention	effectiveness	overall
AC025	/AC025	Fri Jul 11 00:00:00 UTC 2014	Mon, 21 Jun 2021 20:50:47 -0000	Pak Christine	Adult	https://actionability.clinicalgenome.org/ac/Adult/api/sepio/doc/AC025	2.1.2	Mon, 21 Jun 2021 00:00:00 -0000	PTEN	601728	PTEN Hamartoma Tumor Syndrome - Cowden Syndrome	158350	Released	Complete	Complete	Complete	Morbidity due to thyroid disease	GroupA	Surveillance to detect thyroid lesions and guide treatment	GroupA	2	3A	3	2C	10AC
AC066	/AC066	Fri Dec 18 00:00:00 UTC 2015	Tue, 19 Jan 2021 00:42:20 -0000	Jenkins Charisma	Adult	https://actionability.clinicalgenome.org/ac/Adult/api/sepio/doc/AC066	1.1.1	Mon, 18 Jan 2021 00:00:00 -0000	SMAD4	600993	Juvenile polyposis syndrome	174900	Released	Complete	Complete	Complete	Gastrointestinal cancer	GroupA	Endoscopic surveillance	GroupA	2	3C	2	3N	10CN
AC066	/AC066	Fri Dec 18 00:00:00 UTC 2015	Tue, 19 Jan 2021 00:42:20 -0000	Jenkins Charisma	Adult	https://actionability.clinicalgenome.org/ac/Adult/api/sepio/doc/AC066	1.1.1	Mon, 18 Jan 2021 00:00:00 -0000	SMAD4	600993	Juvenile polyposis syndrome	175050	Released	Complete	Complete	Complete	Gastrointestinal cancer	GroupA	Endoscopic surveillance	GroupA	2	3C	2	3N	10CN
AC066	/AC066	Fri Dec 18 00:00:00 UTC 2015	Tue, 19 Jan 2021 00:42:20 -0000	Jenkins Charisma	Adult	https://actionability.clinicalgenome.org/ac/Adult/api/sepio/doc/AC066	1.1.1	Mon, 18 Jan 2021 00:00:00 -0000	BMPR1A	601299	Juvenile polyposis syndrome	174900	Released	Complete	Complete	Complete	Gastrointestinal cancer	GroupA	Endoscopic surveillance	GroupA	2	3C	2	3N	10CN
AC023	/AC023	Tue Mar 10 00:00:00 UTC 2015	Thu, 04 Apr 2019 16:27:37 -0000	Administrator Account Genboree	Adult	https://actionability.clinicalgenome.org/ac/Adult/api/sepio/doc/AC023	2.0.0	Thu, 04 Apr 2019 00:00:00 -0000	SDHAF2	613019	Hereditary Paragangliomas-Pheochromocytoma Syndrome (Paragangliomas II)	(No paired disease(s) for gene)	Retracted	Complete	Complete	Complete	Paraganglioma development	N/A	Surveillance	N/A	2	2C	3	2C	9CC
AC145	/AC145	Mon Dec 23 00:00:00 UTC 2019	Mon, 29 Mar 2021 22:05:17 -0000	Pak Christine	Adult	https://actionability.clinicalgenome.org/ac/Adult/api/sepio/doc/AC145	2.0.1	Mon, 29 Mar 2021 00:00:00 -0000	TTR	176300	Hereditary transthyretin-related amyloidosis	105210	Released	Complete	Complete	Complete	Morbidity and mortality from amyloidosis	GroupA	Referral to specialist and surveillance for amyloidosis to guide appropriate downstream treatment	GroupA	2	3C	2	2B	9CB
AC145	/AC145	Mon Dec 23 00:00:00 UTC 2019	Mon, 29 Mar 2021 22:05:17 -0000	Pak Christine	Adult	https://actionability.clinicalgenome.org/ac/Adult/api/sepio/doc/AC145	2.0.1	Mon, 29 Mar 2021 00:00:00 -0000	TTR	176300	Hereditary transthyretin-related amyloidosis	105210	Released	Complete	Complete	Complete	Morbidity and mortality from cardiac amyloidosis	GroupA	Referral to specialist and surveillance for amyloidosis to guide appropriate downstream pharmacotherapy treatment (tafamidis)	GroupA	2	3C	3	3C	11CC
AC010	/AC010	Thu Nov 18 04:25:19 UTC 2021	Thu, 18 Nov 2021 04:26:36 -0000	Pak Christine	Adult	https://actionability.clinicalgenome.org/ac/Adult/api/sepio/doc/AC010	1.0.0	Wed, 17 Nov 2021 00:00:00 -0000	FGF23	605380	Hypophosphatemic rickets, autosomal dominant	(No paired disease(s) for gene)	Released	Failed	Incomplete	Incomplete		N/A		N/A					
AC1039	/AC1039	Wed May 19 00:00:00 UTC 2021	Mon, 23 Aug 2021 18:58:39 -0000	Pak Christine	Adult	https://actionability.clinicalgenome.org/ac/Adult/api/sepio/doc/AC1039	1.0.1	Mon, 23 Aug 2021 00:00:00 -0000	HADHA	600890	Disorders of the trifunctional protein complex	(No paired disease(s) for gene)	Released	Failed	Incomplete	Incomplete		N/A		N/A					
AC1039	/AC1039	Wed May 19 00:00:00 UTC 2021	Mon, 23 Aug 2021 18:58:39 -0000	Pak Christine	Adult	https://actionability.clinicalgenome.org/ac/Adult/api/sepio/doc/AC1039	1.0.1	Mon, 23 Aug 2021 00:00:00 -0000	HADHB	143450	Disorders of the trifunctional protein complex	(No paired disease(s) for gene)	Released	Failed	Incomplete	Incomplete		N/A		N/A					
AC089	/AC089	Tue Oct 11 00:00:00 UTC 2016	Mon, 20 Apr 2020 23:43:44 -0000	Pak Christine	Adult	https://actionability.clinicalgenome.org/ac/Adult/api/sepio/doc/AC089	1.1.1	Mon, 20 Apr 2020 00:00:00 -0000	COL5A1	120215	Ehlers-Danlos syndrome, classic type	130000	Released	Complete	Complete	Complete	Musculoskeletal morbidity	GroupA	Physical/occupational therapy program	GroupA	1	3N	3	1D	8ND
AC089	/AC089	Tue Oct 11 00:00:00 UTC 2016	Mon, 20 Apr 2020 23:43:44 -0000	Pak Christine	Adult	https://actionability.clinicalgenome.org/ac/Adult/api/sepio/doc/AC089	1.1.1	Mon, 20 Apr 2020 00:00:00 -0000	COL5A2	120190	Ehlers-Danlos syndrome, classic type	130010	Released	Complete	Complete	Complete	Musculoskeletal morbidity	GroupA	Physical/occupational therapy program	GroupA	1	3N	3	1D	8ND
AC089	/AC089	Tue Oct 11 00:00:00 UTC 2016	Mon, 20 Apr 2020 23:43:44 -0000	Pak Christine	Adult	https://actionability.clinicalgenome.org/ac/Adult/api/sepio/doc/AC089	1.1.1	Mon, 20 Apr 2020 00:00:00 -0000	COL5A1	120215	Ehlers-Danlos syndrome, classic type	130000	Released	Complete	Complete	Complete	Perinatal complications	GroupA	High-risk pregnancy management	GroupA	2	0D	3	0C	5DC
AC089	/AC089	Tue Oct 11 00:00:00 UTC 2016	Mon, 20 Apr 2020 23:43:44 -0000	Pak Christine	Adult	https://actionability.clinicalgenome.org/ac/Adult/api/sepio/doc/AC089	1.1.1	Mon, 20 Apr 2020 00:00:00 -0000	COL5A2	120190	Ehlers-Danlos syndrome, classic type	130010	Released	Complete	Complete	Complete	Perinatal complications	GroupA	High-risk pregnancy management	GroupA	2	0D	3	0C	5DC
AC100	/AC100	Fri Mar 01 00:00:00 UTC 2019	Mon, 16 Aug 2021 21:04:50 -0000	Pak Christine	Adult	https://actionability.clinicalgenome.org/ac/Adult/api/sepio/doc/AC100	2.1.4	Mon, 16 Aug 2021 00:00:00 -0000	FBN1	134797	Marfan Syndrome	154700	Released	Complete	Complete	Complete	Clinically significant aortic aneurysm	GroupA	Aortic surveillance	GroupA	3	3C	3	3B	12CB
AC100	/AC100	Fri Mar 01 00:00:00 UTC 2019	Mon, 16 Aug 2021 21:04:50 -0000	Pak Christine	Adult	https://actionability.clinicalgenome.org/ac/Adult/api/sepio/doc/AC100	2.1.4	Mon, 16 Aug 2021 00:00:00 -0000	FBN1	134797	Marfan Syndrome	154700	Released	Complete	Complete	Complete	Aortic dilation progression	GroupA	Pharmacotherapy	GroupA	2	3C	3	3A	11CA
AC1019	/AC1019	Tue Jan 12 00:00:00 UTC 2021	Mon, 09 Aug 2021 20:18:54 -0000	Pak Christine	Adult	https://actionability.clinicalgenome.org/ac/Adult/api/sepio/doc/AC1019	1.0.0	Mon, 09 Aug 2021 00:00:00 -0000	SLC26A4	605646	Pendred syndrome	(No paired disease(s) for gene)	Released	Complete	Complete	Complete		N/A		N/A					
AC112	/AC112	Tue Jan 24 00:00:00 UTC 2017	Wed, 23 Dec 2020 18:50:50 -0000	Jenkins Charisma	Adult	https://actionability.clinicalgenome.org/ac/Adult/api/sepio/doc/AC112	1.2.1	Wed, 23 Dec 2020 00:00:00 -0000	OTC	300461	Ornithine Transcarbamylase Deficiency	311250	Released	Complete	Complete	Complete	Hyperammonemic encephalopathy (women)	GroupA	Dietary modification (women)	GroupA	2	2C	2	2N	8CN
AC112	/AC112	Tue Jan 24 00:00:00 UTC 2017	Wed, 23 Dec 2020 18:50:50 -0000	Jenkins Charisma	Adult	https://actionability.clinicalgenome.org/ac/Adult/api/sepio/doc/AC112	1.2.1	Wed, 23 Dec 2020 00:00:00 -0000	OTC	300461	Ornithine Transcarbamylase Deficiency	311250	Released	Complete	Complete	Complete	Hyperammonemic encephalopathy (women)	GroupA	Use of nitrogen scavengers (women)	GroupA	2	2C	3	2N	9CN
AC112	/AC112	Tue Jan 24 00:00:00 UTC 2017	Wed, 23 Dec 2020 18:50:50 -0000	Jenkins Charisma	Adult	https://actionability.clinicalgenome.org/ac/Adult/api/sepio/doc/AC112	1.2.1	Wed, 23 Dec 2020 00:00:00 -0000	OTC	300461	Ornithine Transcarbamylase Deficiency	311250	Released	Complete	Complete	Complete	Hyperammonemic encephalopathy (men)	GroupA	Dietary modification (men)	GroupA	2	3C	2	2N	9CN
AC112	/AC112	Tue Jan 24 00:00:00 UTC 2017	Wed, 23 Dec 2020 18:50:50 -0000	Jenkins Charisma	Adult	https://actionability.clinicalgenome.org/ac/Adult/api/sepio/doc/AC112	1.2.1	Wed, 23 Dec 2020 00:00:00 -0000	OTC	300461	Ornithine Transcarbamylase Deficiency	311250	Released	Complete	Complete	Complete	Hyperammonemic encephalopathy (men)	GroupA	Use of nitrogen scavengers (men)	GroupA	2	3C	3	2N	10CN
AC091	/AC091	Mon Oct 17 00:00:00 UTC 2016	Sat, 02 May 2020 03:35:24 -0000	Jenkins Charisma	Adult	https://actionability.clinicalgenome.org/ac/Adult/api/sepio/doc/AC091	1.2.1	Fri, 01 May 2020 00:00:00 -0000	MET	164860	Familial papillary renal cell carcinoma 1	605074	Released	Incomplete	Complete	Complete	Morbidity/mortality associated with papillary renal cell carcinoma	GroupA	Periodic surveillance via renal CT imaging	GroupA	2	3C	2	3N	10CN
AC012	/AC012	Mon Feb 25 00:00:00 UTC 2019	Mon, 18 Oct 2021 17:08:51 -0000	Pak Christine	Adult	https://actionability.clinicalgenome.org/ac/Adult/api/sepio/doc/AC012	1.0.3	Mon, 18 Oct 2021 00:00:00 -0000	RPE65	180069	Biallelic RPE65 Mutation-Associated Retinal Dystrophy	204100	Released	Complete	Complete	Complete	Progression of visual impairment	GroupA	Gene therapy limited to clinically affected individuals with viable retinal cells	GroupA	2	3N	2	3N	10NN
AC012	/AC012	Mon Feb 25 00:00:00 UTC 2019	Mon, 18 Oct 2021 17:08:51 -0000	Pak Christine	Adult	https://actionability.clinicalgenome.org/ac/Adult/api/sepio/doc/AC012	1.0.3	Mon, 18 Oct 2021 00:00:00 -0000	RPE65	180069	Biallelic RPE65 Mutation-Associated Retinal Dystrophy	613794	Released	Complete	Complete	Complete	Progression of visual impairment	GroupA	Gene therapy limited to clinically affected individuals with viable retinal cells	GroupA	2	3N	2	3N	10NN
AC146	/AC146	Mon Sep 11 00:00:00 UTC 2017	Mon, 27 Apr 2020 21:18:34 -0000	Pak Christine	Adult	https://actionability.clinicalgenome.org/ac/Adult/api/sepio/doc/AC146	1.2.2	Mon, 27 Apr 2020 00:00:00 -0000	BMPR2	600799	Primary pulmonary hypertension 1	178600	Released	Complete	Complete	Complete	Deterioration of pulmonary and cardiac function	GroupA	Annual echocardiogram	GroupA	2	2C	3	1B	8CB
AC146	/AC146	Mon Sep 11 00:00:00 UTC 2017	Mon, 27 Apr 2020 21:18:34 -0000	Pak Christine	Adult	https://actionability.clinicalgenome.org/ac/Adult/api/sepio/doc/AC146	1.2.2	Mon, 27 Apr 2020 00:00:00 -0000	BMPR2	600799	Primary pulmonary hypertension 1	178600	Released	Complete	Complete	Complete	Deterioration of pulmonary and cardiac function	GroupA	Pharmacotherapy	GroupA	2	2C	3	1A	8CA
AC146	/AC146	Mon Sep 11 00:00:00 UTC 2017	Mon, 27 Apr 2020 21:18:34 -0000	Pak Christine	Adult	https://actionability.clinicalgenome.org/ac/Adult/api/sepio/doc/AC146	1.2.2	Mon, 27 Apr 2020 00:00:00 -0000	BMPR2	600799	Primary pulmonary hypertension 1	178600	Released	Complete	Complete	Complete	Deterioration of pulmonary and cardiac function	GroupA	Avoidance of exacerbating exposures	GroupA	2	2C	3	0C	7CC
AC153	/AC153	Thu Jul 19 00:00:00 UTC 2018	Wed, 22 Apr 2020 19:57:05 -0000	Gilmore Mari	Adult	https://actionability.clinicalgenome.org/ac/Adult/api/sepio/doc/AC153	1.2.1	Wed, 22 Apr 2020 00:00:00 -0000	F11	264900	Factor XI Deficiency	612416	Released	Complete	Complete	Complete	Bleeding complications with pregnancy, procedures or trauma	GroupA	Development and implementation of comprehensive management plan based on activity levels and bleeding history by hematology team	GroupA	2	2C	3	3N	10CN
AC097	/AC097	Wed Apr 20 00:00:00 UTC 2016	Wed, 29 Apr 2020 18:14:30 -0000	Mittendorf Kathleen	Adult	https://actionability.clinicalgenome.org/ac/Adult/api/sepio/doc/AC097	1.2.2	Wed, 29 Apr 2020 00:00:00 -0000	CBS	613381	Homocystinuria due to Cystathionine Beta-Synthase Deficiency	236200	Released	Complete	Complete	Complete	Pyridoxine Responsive: Thromboembolism	GroupA	Dietary modifications (includes pyridoxine, methionine-restriction, betaine, folate, and B12 supplements)	GroupA	2	2C	2	3C	9CC
AC097	/AC097	Wed Apr 20 00:00:00 UTC 2016	Wed, 29 Apr 2020 18:14:30 -0000	Mittendorf Kathleen	Adult	https://actionability.clinicalgenome.org/ac/Adult/api/sepio/doc/AC097	1.2.2	Wed, 29 Apr 2020 00:00:00 -0000	CBS	613381	Homocystinuria due to Cystathionine Beta-Synthase Deficiency	236200	Released	Complete	Complete	Complete	Pyridoxine Responsive: Thromboembolism	GroupA	Prophylactic anti-coagulation in pregnancy	GroupA	2	2C	2	2C	8CC
AC097	/AC097	Wed Apr 20 00:00:00 UTC 2016	Wed, 29 Apr 2020 18:14:30 -0000	Mittendorf Kathleen	Adult	https://actionability.clinicalgenome.org/ac/Adult/api/sepio/doc/AC097	1.2.2	Wed, 29 Apr 2020 00:00:00 -0000	CBS	613381	Homocystinuria due to Cystathionine Beta-Synthase Deficiency	236200	Released	Complete	Complete	Complete	Pyridoxine Responsive: Systemic manifestations (includes CNS disease, skeletal findings, and ocular findings)	GroupA	Dietary modifications (includes pyridoxine, methionine-restriction, betaine, folate, and B12 supplements)	GroupA	2	3C	2	1C	8CC
AC097	/AC097	Wed Apr 20 00:00:00 UTC 2016	Wed, 29 Apr 2020 18:14:30 -0000	Mittendorf Kathleen	Adult	https://actionability.clinicalgenome.org/ac/Adult/api/sepio/doc/AC097	1.2.2	Wed, 29 Apr 2020 00:00:00 -0000	CBS	613381	Homocystinuria due to Cystathionine Beta-Synthase Deficiency	236200	Released	Complete	Complete	Complete	Pyridoxine Non-Responsive: Thromboembolism	GroupA	Dietary modifications (includes pyridoxine, methionine-restriction, betaine, folate, and B12 supplements)	GroupA	2	2C	2	2C	8CC
AC097	/AC097	Wed Apr 20 00:00:00 UTC 2016	Wed, 29 Apr 2020 18:14:30 -0000	Mittendorf Kathleen	Adult	https://actionability.clinicalgenome.org/ac/Adult/api/sepio/doc/AC097	1.2.2	Wed, 29 Apr 2020 00:00:00 -0000	CBS	613381	Homocystinuria due to Cystathionine Beta-Synthase Deficiency	236200	Released	Complete	Complete	Complete	Pyridoxine Non-Responsive: Thromboembolism	GroupA	Prophylactic anti-coagulation in pregnancy	GroupA	2	2C	2	2C	8CC
AC097	/AC097	Wed Apr 20 00:00:00 UTC 2016	Wed, 29 Apr 2020 18:14:30 -0000	Mittendorf Kathleen	Adult	https://actionability.clinicalgenome.org/ac/Adult/api/sepio/doc/AC097	1.2.2	Wed, 29 Apr 2020 00:00:00 -0000	CBS	613381	Homocystinuria due to Cystathionine Beta-Synthase Deficiency	236200	Released	Complete	Complete	Complete	Pyridoxine Non-Responsive: Systemic manifestations (includes CNS disease, skeletal findings, and ocular findings	GroupA	Dietary modifications (includes pyridoxine, methionine-restriction, betaine, folate, and B12 supplements)	GroupA	2	3C	2	1C	8CC
AC026	/AC026	Tue Jul 21 00:00:00 UTC 2015	Wed, 29 Apr 2020 21:06:33 -0000	Wallace Kathleen	Adult	https://actionability.clinicalgenome.org/ac/Adult/api/sepio/doc/AC026	1.1.2	Wed, 29 Apr 2020 00:00:00 -0000	TSC1	191100	Tuberous Sclerosis Complex (TSC)	191100	Released	Complete	Complete	Complete	SEGA development	GroupA	mTOR inhibitor treatment	GroupA	2	2N	2	2B	8NB
AC026	/AC026	Tue Jul 21 00:00:00 UTC 2015	Wed, 29 Apr 2020 21:06:33 -0000	Wallace Kathleen	Adult	https://actionability.clinicalgenome.org/ac/Adult/api/sepio/doc/AC026	1.1.2	Wed, 29 Apr 2020 00:00:00 -0000	TSC2	613254	Tuberous Sclerosis Complex (TSC)	613254	Released	Complete	Complete	Complete	SEGA development	GroupA	mTOR inhibitor treatment	GroupA	2	2N	2	2B	8NB
AC026	/AC026	Tue Jul 21 00:00:00 UTC 2015	Wed, 29 Apr 2020 21:06:33 -0000	Wallace Kathleen	Adult	https://actionability.clinicalgenome.org/ac/Adult/api/sepio/doc/AC026	1.1.2	Wed, 29 Apr 2020 00:00:00 -0000	TSC1	191100	Tuberous Sclerosis Complex (TSC)	191100	Released	Complete	Complete	Complete	Morbidity and mortality from masses	GroupA	Imaging to detect masses when intervention is effective	GroupA	2	3N	3	2B	10NB
AC026	/AC026	Tue Jul 21 00:00:00 UTC 2015	Wed, 29 Apr 2020 21:06:33 -0000	Wallace Kathleen	Adult	https://actionability.clinicalgenome.org/ac/Adult/api/sepio/doc/AC026	1.1.2	Wed, 29 Apr 2020 00:00:00 -0000	TSC2	613254	Tuberous Sclerosis Complex (TSC)	613254	Released	Complete	Complete	Complete	Morbidity and mortality from masses	GroupA	Imaging to detect masses when intervention is effective	GroupA	2	3N	3	2B	10NB
AC026	/AC026	Tue Jul 21 00:00:00 UTC 2015	Wed, 29 Apr 2020 21:06:33 -0000	Wallace Kathleen	Adult	https://actionability.clinicalgenome.org/ac/Adult/api/sepio/doc/AC026	1.1.2	Wed, 29 Apr 2020 00:00:00 -0000	TSC1	191100	Tuberous Sclerosis Complex (TSC)	191100	Released	Complete	Complete	Complete	LAM development in women	GroupA	mTOR inhibitor treatment	GroupA	2	2N	2	2B	8NB
AC026	/AC026	Tue Jul 21 00:00:00 UTC 2015	Wed, 29 Apr 2020 21:06:33 -0000	Wallace Kathleen	Adult	https://actionability.clinicalgenome.org/ac/Adult/api/sepio/doc/AC026	1.1.2	Wed, 29 Apr 2020 00:00:00 -0000	TSC2	613254	Tuberous Sclerosis Complex (TSC)	613254	Released	Complete	Complete	Complete	LAM development in women	GroupA	mTOR inhibitor treatment	GroupA	2	2N	2	2B	8NB
AC048	/AC048	Tue Oct 01 00:00:00 UTC 2019	Thu, 06 May 2021 18:00:32 -0000	Jenkins Charisma	Adult	https://actionability.clinicalgenome.org/ac/Adult/api/sepio/doc/AC048	3.0.4	Thu, 06 May 2021 00:00:00 -0000	APC	611731	Familial Adenomatous Polyposis	175100	Released	Complete	Complete	Complete	Morbidity and mortality due to colorectal cancer	GroupA	Colonoscopic surveillance to determine polyp burden and guide (if appropriate) timing of (procto) colectomy	GroupA	2	3C	2	3B	10CB
AC048	/AC048	Tue Oct 01 00:00:00 UTC 2019	Thu, 06 May 2021 18:00:32 -0000	Jenkins Charisma	Adult	https://actionability.clinicalgenome.org/ac/Adult/api/sepio/doc/AC048	3.0.4	Thu, 06 May 2021 00:00:00 -0000	APC	611731	Familial Adenomatous Polyposis	175100	Released	Complete	Complete	Complete	Morbidity and mortality due to advanced-stage thyroid cancer	GroupA	Annual physical examination with possible ultrasound to detect thyroid cancer and guide thyroid cancer treatment	GroupA	2	1A	3	2D	8AD
AC048	/AC048	Tue Oct 01 00:00:00 UTC 2019	Thu, 06 May 2021 18:00:32 -0000	Jenkins Charisma	Adult	https://actionability.clinicalgenome.org/ac/Adult/api/sepio/doc/AC048	3.0.4	Thu, 06 May 2021 00:00:00 -0000	APC	611731	Familial Adenomatous Polyposis	175100	Released	Complete	Complete	Complete	Morbidity and mortality due to upper GI (stomach and duodenum) cancer	GroupA	Periodic upper endoscopy to detect upper GI cancers or precursors and guide treatment	GroupA	2	2C	2	2A	8CA
AC118	/AC118	Tue Dec 13 00:00:00 UTC 2016	Mon, 27 Apr 2020 21:16:44 -0000	Pak Christine	Adult	https://actionability.clinicalgenome.org/ac/Adult/api/sepio/doc/AC118	1.2.1	Mon, 27 Apr 2020 00:00:00 -0000	SLC25A13	603859	Adult‑onset type II citrullinemia	603471	Released	Complete	Complete	Complete	Hepatic encephalopathy	GroupA	Dietary modification with arginine and sodium pyruvate supplementation	GroupA	2	0D	3	1N	6DN
AC118	/AC118	Tue Dec 13 00:00:00 UTC 2016	Mon, 27 Apr 2020 21:16:44 -0000	Pak Christine	Adult	https://actionability.clinicalgenome.org/ac/Adult/api/sepio/doc/AC118	1.2.1	Mon, 27 Apr 2020 00:00:00 -0000	SLC25A13	603859	Adult‑onset type II citrullinemia	603471	Released	Complete	Complete	Complete	Liver failure	GroupA	Liver transplantation	GroupA	2	0D	0	3C	5DC
AC136	/AC136	Fri Mar 17 00:00:00 UTC 2017	Wed, 08 Apr 2020 18:59:41 -0000	Mittendorf Kathleen	Adult	https://actionability.clinicalgenome.org/ac/Adult/api/sepio/doc/AC136	1.1.1	Wed, 08 Apr 2020 00:00:00 -0000	RAD51C	602774	Ovarian cancer	613399	Released	Complete	Complete	Complete	Ovarian cancer	GroupA	Oophorectomy	GroupA	2	1C	1	3B	7CB
AC136	/AC136	Fri Mar 17 00:00:00 UTC 2017	Wed, 08 Apr 2020 18:59:41 -0000	Mittendorf Kathleen	Adult	https://actionability.clinicalgenome.org/ac/Adult/api/sepio/doc/AC136	1.1.1	Wed, 08 Apr 2020 00:00:00 -0000	RAD51D	602954	Ovarian cancer	614291	Released	Complete	Complete	Complete	Ovarian cancer	GroupA	Oophorectomy	GroupA	2	1C	1	3B	7CB
AC136	/AC136	Fri Mar 17 00:00:00 UTC 2017	Wed, 08 Apr 2020 18:59:41 -0000	Mittendorf Kathleen	Adult	https://actionability.clinicalgenome.org/ac/Adult/api/sepio/doc/AC136	1.1.1	Wed, 08 Apr 2020 00:00:00 -0000	BRIP1	605882	Ovarian cancer	114480	Released	Complete	Complete	Complete	Ovarian cancer	GroupA	Oophorectomy	GroupA	2	1C	1	3B	7CB
AC063	/AC063	Tue May 13 00:00:00 UTC 2014	Sat, 02 May 2020 03:48:29 -0000	Jenkins Charisma	Adult	https://actionability.clinicalgenome.org/ac/Adult/api/sepio/doc/AC063	2.2.1	Fri, 01 May 2020 00:00:00 -0000	PMP22	601097	Hereditary Neuropathy with Liability to Pressure Palsies	162500	Released	Complete	Complete	Complete	Neuropathy	GroupA	Avoidance of triggers	GroupA	1	3C	3	0C	7CC
AC128	/AC128	Tue Apr 04 00:00:00 UTC 2017	Sat, 02 May 2020 00:56:59 -0000	Jenkins Charisma	Adult	https://actionability.clinicalgenome.org/ac/Adult/api/sepio/doc/AC128	1.2.1	Fri, 01 May 2020 00:00:00 -0000	GCH1	600225	Dopa-Responsive Dystonia	128230	Released	Incomplete	Complete	Complete	Neuromuscular dysfunction	GroupA	Regular examinations and surveillance by a movement disorder specialist	GroupA	2	3C	3	0D	8CD
AC128	/AC128	Tue Apr 04 00:00:00 UTC 2017	Sat, 02 May 2020 00:56:59 -0000	Jenkins Charisma	Adult	https://actionability.clinicalgenome.org/ac/Adult/api/sepio/doc/AC128	1.2.1	Fri, 01 May 2020 00:00:00 -0000	GCH1	600225	Dopa-Responsive Dystonia	128230	Released	Incomplete	Complete	Complete	Neuromuscular dysfunction	GroupA	Levodopa therapy	GroupA	2	3C	3	3C	11CC
AC128	/AC128	Tue Apr 04 00:00:00 UTC 2017	Sat, 02 May 2020 00:56:59 -0000	Jenkins Charisma	Adult	https://actionability.clinicalgenome.org/ac/Adult/api/sepio/doc/AC128	1.2.1	Fri, 01 May 2020 00:00:00 -0000	GCH1	600225	Dopa-Responsive Dystonia	128230	Released	Incomplete	Complete	Complete	Neuromuscular dysfunction	GroupA	Avoidance of oral contraceptives	GroupA	2	3C	2	2C	9CC
AC041	/AC041	Wed Mar 30 00:00:00 UTC 2016	Sat, 02 May 2020 03:52:18 -0000	Jenkins Charisma	Adult	https://actionability.clinicalgenome.org/ac/Adult/api/sepio/doc/AC041	1.2.1	Fri, 01 May 2020 00:00:00 -0000	FLCN	607273	Birt-Hogg-Dubé syndrome	135150	Released	Complete	Complete	Complete	Morbidity and mortality from masses	GroupA	Imaging to detect renal masses when intervention is effective	GroupA	2	2N	3	2C	9NC
AC039	/AC039	Tue Mar 17 00:00:00 UTC 2020	Mon, 29 Mar 2021 22:15:30 -0000	Pak Christine	Adult	https://actionability.clinicalgenome.org/ac/Adult/api/sepio/doc/AC039	2.0.1	Mon, 29 Mar 2021 00:00:00 -0000	PKP2	602861	Arrhythmogenic Right Ventricular Dysplasia	609040	Released	Complete	Complete	Complete	Sudden cardiac death	GroupA	Surveillance to detect disease manifestations [cardiac arrhythmias and structural disease] to guide treatment including antiarrhythmic medications	GroupA	3	1C	3	2A	9CA
AC039	/AC039	Tue Mar 17 00:00:00 UTC 2020	Mon, 29 Mar 2021 22:15:30 -0000	Pak Christine	Adult	https://actionability.clinicalgenome.org/ac/Adult/api/sepio/doc/AC039	2.0.1	Mon, 29 Mar 2021 00:00:00 -0000	DSP	125647	Arrhythmogenic Right Ventricular Dysplasia	607450	Released	Complete	Complete	Complete	Sudden cardiac death	GroupA	Surveillance to detect disease manifestations [cardiac arrhythmias and structural disease] to guide treatment including antiarrhythmic medications	GroupA	3	1C	3	2A	9CA
AC039	/AC039	Tue Mar 17 00:00:00 UTC 2020	Mon, 29 Mar 2021 22:15:30 -0000	Pak Christine	Adult	https://actionability.clinicalgenome.org/ac/Adult/api/sepio/doc/AC039	2.0.1	Mon, 29 Mar 2021 00:00:00 -0000	DSC2	125645	Arrhythmogenic Right Ventricular Dysplasia	610476	Released	Complete	Complete	Complete	Sudden cardiac death	GroupA	Surveillance to detect disease manifestations [cardiac arrhythmias and structural disease] to guide treatment including antiarrhythmic medications	GroupA	3	1C	3	2A	9CA
AC039	/AC039	Tue Mar 17 00:00:00 UTC 2020	Mon, 29 Mar 2021 22:15:30 -0000	Pak Christine	Adult	https://actionability.clinicalgenome.org/ac/Adult/api/sepio/doc/AC039	2.0.1	Mon, 29 Mar 2021 00:00:00 -0000	TMEM43	612048	Arrhythmogenic Right Ventricular Dysplasia	604400	Released	Complete	Complete	Complete	Sudden cardiac death	GroupA	Surveillance to detect disease manifestations [cardiac arrhythmias and structural disease] to guide treatment including antiarrhythmic medications	GroupA	3	1C	3	2A	9CA
AC039	/AC039	Tue Mar 17 00:00:00 UTC 2020	Mon, 29 Mar 2021 22:15:30 -0000	Pak Christine	Adult	https://actionability.clinicalgenome.org/ac/Adult/api/sepio/doc/AC039	2.0.1	Mon, 29 Mar 2021 00:00:00 -0000	DSG2	125671	Arrhythmogenic Right Ventricular Dysplasia	610193	Released	Complete	Complete	Complete	Sudden cardiac death	GroupA	Surveillance to detect disease manifestations [cardiac arrhythmias and structural disease] to guide treatment including antiarrhythmic medications	GroupA	3	1C	3	2A	9CA
